message,is_useful,source_file,source_line
"https://developers.google.com/analytics/devguides/collection/upgrade/reference/gajs-analyticsjs On May 20, 2015 1:09 PM, ""Jeremy Rans"" <jrans@vendasta.com> wrote:  > _gaq is old school... ga is the new way > On May 20, 2015 1:05 PM, ""Jason Prokop"" <notifications@github.com> wrote: > >> In src/static/js/MS.AddReview.js >> <https://github.com/vendasta/MS/pull/1241#discussion_r30737246>: >> >> > @@ -39,5 +39,12 @@ var AddReviewViewModel = Class.extend({ >> >                  $.gritter.success('Review copied to clipboard'); >> >              }); >> >          }; >> > + >> > +        self.trackShare = function(listing) { >> > +            if (typeof(ga) === 'function') { >> > +                ga('send', 'event', msid, 'ReviewShare', listing); >> >> Why do we use qa vs _gaq here? Might warrant some documentation >> >> — >> Reply to this email directly or view it on GitHub >> <https://github.com/vendasta/MS/pull/1241/files#r30737246>. >> >",0,corpus-non-useful.txt,352
@starulli-va I think so. Using analytics id from `settings.GOOGLE_ANALYTICS_TRACKING_CODE` all the analytics data will be in one analaytics id and it will be easy to find the data otherwise the data will be scattered all over the partner's google analytics id.,0,corpus-non-useful.txt,353
"If this is the only thing in the new conditional block, I'd probably throw them both into one condition: ```python if MICROSITE_KEYS.PHONE_WORK in kwargs and MICROSITE_KEYS.PHONE_CALL_TRACKING in kwargs: ```",0,corpus-non-useful.txt,354
"That being said, I don't understand why you care about the presence of ```MICROSITE_KEYS.PHONE_WORK``` at all...  Once again this method could be simplified to a single line: ```python kwargs[MICROSITE_KEYS.PHONE_CALL_TRACKING] = [phone_number_digits(v) for v in kwargs.get(MICROSITE_KEYS.PHONE_CALL_TRACKING, [])] ```",0,corpus-non-useful.txt,355
"It'll help a lot for conversions away from Jinja templating data onto the page if we keep it separate from the javascript code. This case is pretty simple and contained so it's pretty OK like this, though.",0,corpus-non-useful.txt,357
"This is good info ? , might be good for a blog post ?",0,corpus-non-useful.txt,358
You could always just pass this in to the calls to `_fetch_histogram_stats_async`,0,corpus-non-useful.txt,359
I am impressed this test passed before.,0,corpus-non-useful.txt,360
when calling a function on a mock it always succeeds and returns itself. So this wouldn't have actually 'asserted' anything.,0,corpus-non-useful.txt,361
any reason for this to not just be in global.html ?,0,corpus-non-useful.txt,362
"SM and MS have this at the bottom of all the pages, would that not work here?  <img width=""987"" alt=""screen shot 2016-05-13 at 6 02 55 pm"" src=""https://cloud.githubusercontent.com/assets/6391814/15254010/f9076f64-1934-11e6-8f6e-a3cd9b610d28.png"">",0,corpus-non-useful.txt,363
This reads awkwardly. Maybe we could change the logic to   if debug_flag or is_local_or_test,0,corpus-non-useful.txt,364
"Is there any way to use the query from `ReviewEmailEventsStatistics`, I'm not really sure",0,corpus-non-useful.txt,365
"the data for this and TopReviews are the same, is it possible to refactor this to use the same function as TopReviews. then we know for sure they will always be the exact same",0,corpus-non-useful.txt,366
"I removed `graphsInitializedWithData ` and replace it with `allDataAquired`, we'll have to watch that in the mregeds",0,corpus-non-useful.txt,367
It's probably worth putting this explanation in the docstring,0,corpus-non-useful.txt,368
"This line made me think ""there must be a better way to round a float to 1 decimal in python"". But apparently there isn't ....",0,corpus-non-useful.txt,369
"We might not need this computed property cause summing up all the data seems not to make sense. BTW, I have calculate total in python domain layer.",0,corpus-non-useful.txt,370
The same comment above.,0,corpus-non-useful.txt,371
We might end up having an issue here. The Open Rate can be calcualted with `(sent to unique emails)/(opened by unique emails)` as the user as no way of calculating that themselves. But your PR has the total being calculated as `sent to unique emails` which would be different than the graph. And it's possible for the SMB to see the full graph and count the total themselves. I think it'd be better to sum all the data here as it'll be consistent with the graph,0,corpus-non-useful.txt,372
"does this effect other SR graphs? ~~looks like you're not using Srep.graph for the graphs here, not sure why these changes were needed~~ found the area graph",0,corpus-non-useful.txt,373
You can probably see how inheritance would help a lot with these classes. That's what the Class.extend stuff is. inheritance.js is the lib we used for this. We're getting away from that now as ES2016 supports inheritance,0,corpus-non-useful.txt,374
"Cool, wasn't sure",0,corpus-non-useful.txt,375
The date comes from the csv,0,corpus-non-useful.txt,376
Not sure if we still need this import.  Probably break pylint,0,corpus-non-useful.txt,377
"Is this Ajax handler just for getting reviews requested stats? If we want to use this ajax handler to get all email-related stats (reviews requested and open rate), I think we should format data as follows: ``` overall_stats = {             'quarterly': {‘reviews_requested’: {'intervals': [], 'labels': []},  	    		       ‘open_rate’: {'intervals': [], 'labels': []}},             'monthly': ...,             'daily': ... } ``` or ``` overall_stats = {             'quarterly': {                 'label': [],                 'interval': {                     'reviews_requested': [],                     'open_rate': []                  }             },             'monthly': ...,             'daily': ... } ```",0,corpus-non-useful.txt,378
We'll make a note to change this,0,corpus-non-useful.txt,379
maybe we should remove this comment now as it's out-of-date,0,corpus-non-useful.txt,380
These functions should probably just accept an account group model. The handler already has access through `hander.account.account_group`,0,corpus-non-useful.txt,381
Does this fix that stupid graph margin problem?,0,corpus-non-useful.txt,382
"are these names backwards? seems to me the ""internal"" one should be the non-deprecated one",0,corpus-non-useful.txt,383
wait... wait... I read that wrong...,0,corpus-non-useful.txt,384
why did you cut the spinner?,0,corpus-non-useful.txt,385
"Oh, I see, the data is available on page load. What's funny is that it still takes about the same amount of time for the highchart animation (locally) as the ajax call for the Total Reviews graph",0,corpus-non-useful.txt,386
I think it's actually a combo of the time it takes to build the chart and animate it. It might always look kinda funny.,0,corpus-non-useful.txt,387
"Does this work? Shouldn't it be ```{{ super() }}```. Not saying it's wrong, but I've never seen it like this before.",0,corpus-non-useful.txt,388
"again, is there a reason to push these objects into the list rather than just construct the list the way you want it? I'm no JS pro, so maybe there is?",0,corpus-non-useful.txt,389
"That's cool. Just curious, I thought you'd have a reason.",0,corpus-non-useful.txt,390
![image](https://cloud.githubusercontent.com/assets/8963131/14686516/44ced578-06f6-11e6-9415-93e9d2dc8502.png) ;),0,corpus-non-useful.txt,391
inline styles?,0,corpus-non-useful.txt,392
maybe rename `path` to `actionLink`,0,corpus-non-useful.txt,393
"Since vForm inherits vApi, have you tried using `validate_arg_message` instead of `pre_process_hook` for validation?",0,corpus-non-useful.txt,394
This is fine with me too.,0,corpus-non-useful.txt,395
that is my goal in life,0,corpus-non-useful.txt,396
I guess you didn't make this change ... but isn't the pythonically prefered way to cast it as str?,0,corpus-non-useful.txt,397
pretty slick,0,corpus-non-useful.txt,398
loooove these naming conventions /sarcasm,0,corpus-non-useful.txt,399
Seems that these things are unnecessary or could use the config values from above?,0,corpus-non-useful.txt,400
:no_good:,0,corpus-non-useful.txt,401
Nice.,0,corpus-non-useful.txt,402
Does `visible: !postedByOwner` mean they can't delete their own comments? Don't we want to allow that?,0,corpus-non-useful.txt,403
"It adds a lot of complexity with regards to the responded by owner stuff.  We aren't supporting it right now, I'm sure if people ask for it, that could be changed in the future.",0,corpus-non-useful.txt,404
